Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC11,OUT049,1485.965671
FDV24,OUT035,2490.826194
FDR40,OUT019,1383.561843
NCQ17,OUT049,2308.301399
FDC46,OUT045,3131.001991
NCM18,OUT046,865.1358834
FDK16,OUT046,1471.830363
FDI28,OUT017,189.8671273
FDS11,OUT018,3694.417079
DRD13,OUT046,1047.582183
FDL36,OUT035,1528.825493
FDI27,OUT013,813.3005273
FDJ53,OUT019,1678.939444
FDS44,OUT045,4051.977092
FDE28,OUT046,5371.661366
FDQ33,OUT018,384.4757759
FDB37,OUT017,3230.810507
FDQ31,OUT045,1390.81971
NCQ05,OUT046,2436.852729
FDE10,OUT013,1918.738591
FDF38,OUT017,641.8414732
FDE50,OUT019,3735.624233
DRG37,OUT010,2375.142951
NCH06,OUT049,3841.215384
FDY14,OUT045,3930.727121
FDO27,OUT017,1655.46357
FDQ19,OUT049,3969.210039
FDZ26,OUT019,606.5523374
FDN51,OUT013,4049.158786
FDK20,OUT035,2259.468211
FDD40,OUT018,3181.197035
DRI25,OUT018,868.005845
FDH56,OUT017,2120.999311
FDI36,OUT027,2939.901228
DRH11,OUT018,954.9022718
NCV18,OUT017,1625.756069
DRI01,OUT049,2976.208576
DRE48,OUT049,523.61596
FDS51,OUT035,1001.467783
FDM38,OUT017,1963.815059
FDB60,OUT027,3159.101948
FDY58,OUT035,5579.134594
FDY22,OUT045,326.4554423
FDF11,OUT027,3322.751804
FDZ51,OUT035,1551.996327
FDQ45,OUT017,2723.722466
FDF17,OUT035,5074.364529
NCF31,OUT027,2412.589516
FDA37,OUT013,1866.350531
FDO51,OUT046,854.002932
FDF34,OUT013,2893.389024
FDD57,OUT018,1440.411185
FDO37,OUT046,3829.000055
FDR49,OUT049,769.6905066
FDS39,OUT049,2249.81003
FDI48,OUT027,799.217426
DRM35,OUT049,2909.074315
FDV57,OUT035,3510.620244
FDZ55,OUT013,2533.480629
FDI28,OUT035,189.8671273
FDS21,OUT045,930.587858
FDT34,OUT013,2891.327218
DRI25,OUT035,868.005845
FDT47,OUT010,1777.146889
DRH39,OUT045,218.104862
NCD54,OUT045,2018.683607
FDU16,OUT027,1354.408057
NCW29,OUT045,2346.259764
FDV25,OUT027,4330.759996
FDM56,OUT035,1592.760634
FDZ04,OUT027,1123.021212
FDG59,OUT019,174.8094606
FDI56,OUT045,1466.06673
FDS33,OUT035,200.5399977
FDC23,OUT049,3794.52482
FDT11,OUT049,626.3582459
FDG17,OUT045,629.1971064
FDZ44,OUT045,2949.659912
FDJ52,OUT013,2394.104327
DRI23,OUT046,2418.564016
DRE15,OUT010,1257.800212
NCF07,OUT013,1530.390252
NCR29,OUT049,833.1985413
FDE44,OUT019,1770.953214
FDT23,OUT035,2276.691958
NCG06,OUT017,3580.49631
NCU41,OUT010,4557.101058
FDH46,OUT017,1618.563238
FDV31,OUT013,4655.3309
NCT41,OUT027,4063.535518
FDE22,OUT027,2518.961498
FDC26,OUT045,2066.964679
DRF51,OUT017,154.6738262
NCY53,OUT019,1721.575612
FDY21,OUT017,3486.477921
FDL27,OUT013,201.3325766
FDZ34,OUT049,2738.780507
NCF43,OUT010,1909.711635
FDC21,OUT035,1775.62716
FDL26,OUT013,3223.172351
FDT25,OUT010,246.6907546
NCR30,OUT046,2061.572077
DRL23,OUT019,2468.428324
NCR05,OUT049,3030.439496
NCE19,OUT018,871.5542302
FDY07,OUT035,801.7151491
FDB10,OUT017,549.4537044
FDP57,OUT013,1649.095606
FDU48,OUT019,1613.028537
FDH48,OUT035,2185.059832
FDO33,OUT035,1830.287638
NCU29,OUT045,2487.787098
FDW35,OUT046,808.0878298
FDH05,OUT010,3444.329408
FDP26,OUT049,1315.186563
DRG27,OUT035,715.182383
FDQ33,OUT046,384.4757759
FDH20,OUT010,1689.956179
FDV14,OUT046,1260.090566
DRD01,OUT046,884.5096048
NCI17,OUT049,1853.84476
FDF39,OUT010,3711.962695
FDX37,OUT046,1588.868111
NCX17,OUT035,3065.501597
FDN03,OUT013,4220.928507
NCS41,OUT010,3125.512743
FDH34,OUT045,2932.777195
NCX53,OUT018,2394.919111
FDY31,OUT046,383.3126565
FDD20,OUT017,2186.930257
FDE51,OUT045,748.5863002
FDV27,OUT046,2394.267996
FDF16,OUT035,2226.34
FDZ02,OUT049,1362.709054
NCK05,OUT045,1124.12394
FDM12,OUT027,2482.481346
NCA05,OUT018,1671.865181
FDX33,OUT045,2467.147794
FDM25,OUT049,2691.860543
FDE41,OUT018,1445.674047
FDW14,OUT045,1321.135662
NCD30,OUT046,1486.259095
FDB23,OUT010,3591.60916
FDF45,OUT046,1996.186278
FDW20,OUT017,1722.566941
FDF47,OUT045,4718.911201
NCR05,OUT019,3030.439496
DRB01,OUT046,515.951591
FDE36,OUT013,521.722559
FDU56,OUT049,2711.766389
FDB23,OUT049,3591.60916
FDN48,OUT049,198.2659458
FDS43,OUT013,2786.205028
NCN05,OUT013,2824.489478
NCL53,OUT049,2807.705811
FDL56,OUT046,1373.42082
FDH17,OUT018,2464.986262
FDP37,OUT046,2069.672492
FDG09,OUT019,571.6418941
FDA55,OUT045,4402.709734
FDX31,OUT049,3614.619783
FDJ41,OUT045,5528.799725
DRC24,OUT045,2740.682705
FDQ21,OUT035,2847.914864
NCT54,OUT045,1462.986315
FDH08,OUT049,3780.965076
FDY38,OUT018,5248.275959
DRM11,OUT010,4050.117515
FDG32,OUT049,3428.845231
NCH18,OUT046,3388.2782
FDI20,OUT035,4461.503733
FDA33,OUT018,2494.149578
FDN45,OUT013,587.2876142
FDT45,OUT010,929.2947921
FDR32,OUT035,3146.452406
FDA48,OUT017,3465.983628
FDN23,OUT017,2535.465706
NCR18,OUT035,714.9047881
FDD45,OUT046,285.2489043
FDI22,OUT018,3200.637451
FDT09,OUT013,1981.411547
DRC24,OUT027,2740.682705
FDT39,OUT046,2254.630589
FDX28,OUT045,1460.179958
FDA50,OUT018,1597.383892
FDT33,OUT027,2660.175925
FDQ60,OUT049,1964.342254
NCM19,OUT018,1864.760974
FDF40,OUT046,3548.813836
NCI30,OUT035,751.2724745
FDK34,OUT049,554.218574
FDA38,OUT027,3631.130887
FDT02,OUT045,692.5005022
FDC11,OUT017,1485.965671
FDD08,OUT046,147.1595363
NCS29,OUT046,3623.146112
DRI03,OUT010,2244.403611
FDK48,OUT035,1180.955342
FDM52,OUT049,3636.798608
FDP49,OUT035,771.0053641
DRA24,OUT046,2495.470424
NCJ43,OUT049,2752.333705
FDE11,OUT045,3284.304139
FDP01,OUT049,2281.017521
FDQ59,OUT018,1371.624884
FDA43,OUT019,3307.427067
FDL14,OUT017,2599.506995
FDV50,OUT010,1689.827664
FDT01,OUT027,602.5447607
NCC42,OUT035,3112.797679
FDO28,OUT046,1744.636394
FDD32,OUT019,179.3383161
FDV45,OUT035,3194.601948
NCW17,OUT019,2495.377021
NCJ17,OUT027,315.9641693
NCF18,OUT049,3178.151056
FDP01,OUT045,2281.017521
FDH24,OUT045,2471.189863
FDI38,OUT027,2683.050992
FDX03,OUT035,622.8267523
FDY28,OUT046,3910.997571
FDN34,OUT018,3252.049306
FDJ02,OUT045,1987.392999
FDW40,OUT019,2353.505866
FDX03,OUT017,622.8267523
FDE17,OUT027,388.5878046
FDT58,OUT046,2619.27928
FDI38,OUT013,2683.050992
FDW22,OUT035,2994.996066
FDS15,OUT027,1945.111002
NCX06,OUT013,3267.830777
DRK47,OUT035,3509.799245
FDC23,OUT027,3794.52482
FDM56,OUT010,1592.760634
FDP21,OUT046,3463.347257
FDP58,OUT046,3541.506727
FDA27,OUT019,3371.609686
FDK41,OUT019,1113.253596
NCH42,OUT046,4114.184793
FDG29,OUT045,589.4434479
FDW15,OUT018,2516.228222
FDD28,OUT018,192.7180742
FDQ37,OUT049,3536.53485
FDC23,OUT035,3794.52482
FDV13,OUT035,1524.5181
FDK33,OUT046,4027.016121
FDO33,OUT013,1830.287638
FDN21,OUT017,2509.532945
NCW06,OUT027,3258.43628
FDI38,OUT035,2683.050992
FDC21,OUT027,1775.62716
NCS05,OUT046,2204.522856
NCN53,OUT049,896.9632521
FDV40,OUT010,1100.154659
FDG60,OUT017,3498.779532
NCY30,OUT027,3044.85332
FDM40,OUT045,2236.038658
NCO30,OUT046,486.9478021
FDK10,OUT046,2397.402341
FDM36,OUT045,2445.30297
FDN10,OUT013,2000.045903
FDM46,OUT018,329.640154
FDX50,OUT049,268.5982125
FDP33,OUT045,582.9306771
FDO12,OUT045,3979.315856
FDC28,OUT013,238.3383928
FDO31,OUT045,1362.915812
FDX45,OUT035,2912.921354
FDV21,OUT049,397.1044712
FDH04,OUT049,1382.215409
NCG54,OUT013,3083.96591
FDO13,OUT046,4129.104556
FDA09,OUT027,3737.926775
FDC38,OUT017,1638.361611
NCO42,OUT046,2818.996249
FDL45,OUT049,2292.399311
NCK31,OUT013,935.9067617
FDM39,OUT017,2159.582409
FDC22,OUT010,3307.457991
FDF46,OUT046,1906.370706
FDQ37,OUT045,3536.53485
FDH41,OUT010,3393.018251
FDQ04,OUT046,1443.700396
NCQ02,OUT027,3072.979656
FDJ57,OUT027,4243.849516
NCE07,OUT049,406.5477099
FDE56,OUT013,789.0431139
FDI20,OUT049,4461.503733
FDK36,OUT018,772.445104
FDP08,OUT027,2966.356666
FDF44,OUT017,225.8525165
NCU53,OUT017,4006.71975
FDF47,OUT035,4718.911201
FDS55,OUT010,2629.973172
FDZ52,OUT010,1678.898527
FDL04,OUT018,279.0353888
NCM26,OUT035,2245.846401
FDX43,OUT049,2626.237132
FDP52,OUT049,3923.541632
DRK49,OUT045,518.0067313
FDE38,OUT013,2772.571876
DRF13,OUT035,3609.541677
FDK41,OUT010,1113.253596
FDJ04,OUT027,2839.122176
FDZ44,OUT018,2949.659912
FDS11,OUT013,3694.417079
FDA55,OUT049,4402.709734
NCW53,OUT046,3117.298199
FDB49,OUT027,1741.996391
FDD23,OUT017,3433.654127
NCV42,OUT045,362.9894988
NCZ29,OUT018,3095.912454
FDQ26,OUT013,747.5557959
FDV08,OUT017,771.9234567
FDC53,OUT049,1737.33427
FDV58,OUT010,2878.206222
NCP02,OUT019,897.4947677
DRI37,OUT045,952.122257
FDQ12,OUT049,534.3932484
FDE33,OUT046,1003.10737
FDX27,OUT045,1538.720718
FDM22,OUT017,922.1339447
NCH30,OUT019,1806.347723
FDC04,OUT017,3974.84656
FDO38,OUT046,197.6088669
FDV52,OUT027,255.2508509
FDB32,OUT013,1509.500223
FDV43,OUT018,179.4981843
FDI24,OUT018,2992.570665
FDR40,OUT017,1383.561843
FDW02,OUT049,2331.627719
FDE44,OUT049,1770.953214
FDL38,OUT046,1492.382825
NCT54,OUT010,1462.986315
DRJ39,OUT010,4339.259526
FDW55,OUT049,4190.614683
DRF13,OUT019,3609.541677
NCW17,OUT049,2495.377021
FDP13,OUT035,808.0317411
FDS08,OUT018,2483.968307
NCP17,OUT035,1183.929731
NCO53,OUT035,2819.519615
FDH19,OUT045,2387.845653
FDJ04,OUT017,2839.122176
FDG10,OUT049,1025.106879
FDA40,OUT010,1226.05807
FDI53,OUT045,2188.724678
FDU09,OUT010,858.999218
FDK60,OUT045,1693.63587
FDR43,OUT017,596.5761444
FDW22,OUT017,2994.996066
DRP47,OUT010,628.768402
DRG48,OUT010,2313.930737
FDA14,OUT035,2218.141284
FDU49,OUT013,1596.520152
FDK28,OUT045,4872.250997
FDT19,OUT046,2947.969413
NCQ42,OUT045,267.9974212
FDD03,OUT045,3283.768688
NCM53,OUT013,288.4986236
NCX53,OUT045,2394.919111
FDV14,OUT027,1260.090566
NCZ54,OUT017,3211.26216
FDB39,OUT013,872.4045813
DRC24,OUT046,2740.682705
FDY36,OUT013,1230.269227
FDN01,OUT035,2445.120038
DRH25,OUT046,826.4929669
FDV08,OUT046,771.9234567
NCP53,OUT049,4237.102228
FDU52,OUT010,2595.593339
NCI42,OUT045,575.6394606
FDZ14,OUT035,1789.037476
FDF11,OUT046,3322.751804
FDQ13,OUT018,1308.948907
FDO32,OUT010,180.5853152
DRJ37,OUT018,2386.461437
FDY43,OUT046,2697.06799
NCT41,OUT017,4063.535518
NCV17,OUT045,2967.050011
FDM04,OUT027,198.5743216
DRB48,OUT018,701.6231165
FDM24,OUT013,2569.877034
FDT37,OUT049,2875.711032
NCO05,OUT010,2065.745394
FDL13,OUT046,5262.235737
FDL15,OUT017,3804.246562
FDB11,OUT018,4628.086642
FDL14,OUT019,2599.506995
FDY10,OUT019,1953.399211
FDJ40,OUT049,1423.353262
NCW18,OUT046,3528.456016
NCY06,OUT013,2212.535373
DRE13,OUT018,1353.690541
FDA26,OUT045,4234.02892
NCE19,OUT010,871.5542302
FDE33,OUT035,1003.10737
DRL59,OUT027,824.4246827
FDY07,OUT046,801.7151491
FDF57,OUT018,2291.259552
FDM58,OUT035,2233.675142
FDP26,OUT027,1315.186563
FDY32,OUT046,2748.452342
FDD51,OUT010,696.3853807
FDU22,OUT018,1973.693048
FDZ49,OUT018,3322.259863
NCI42,OUT017,575.6394606
FDT04,OUT027,630.8714993
NCU41,OUT045,4557.101058
FDS56,OUT045,3809.068277
NCN42,OUT017,2708.239876
FDK34,OUT046,554.218574
FDB03,OUT017,629.8702216
DRJ25,OUT035,1643.105173
FDT25,OUT027,246.6907546
FDN20,OUT013,2898.405121
FDP09,OUT013,3612.996604
FDM20,OUT019,4464.730836
NCG55,OUT046,1809.048345
NCP14,OUT045,260.3526752
NCH06,OUT046,3841.215384
FDV52,OUT013,255.2508509
NCL07,OUT035,662.3402193
DRJ11,OUT027,3456.982804
DRO59,OUT013,1454.789657
FDW15,OUT010,2516.228222
NCQ30,OUT035,2692.810589
NCN54,OUT019,1213.940335
FDY01,OUT027,1883.502353
FDX39,OUT035,3740.704647
FDH53,OUT027,1458.824536
FDA57,OUT035,695.3621643
NCC07,OUT010,1655.817675
FDU28,OUT013,3144.904472
FDK36,OUT010,772.445104
FDR36,OUT018,836.8401017
NCQ17,OUT035,2308.301399
FDS28,OUT019,951.6054335
FDE08,OUT045,2382.091675
FDU22,OUT046,1973.693048
FDG41,OUT045,2666.073821
FDO31,OUT010,1362.915812
FDM21,OUT019,3427.916658
FDU40,OUT017,5084.637672
FDV36,OUT018,342.0900889
FDT10,OUT027,927.214719
FDX38,OUT045,793.1598542
NCU30,OUT027,2801.586975
NCV06,OUT049,3530.509503
FDT16,OUT035,684.3001985
NCP41,OUT027,1686.669676
FDZ56,OUT017,2539.240171
FDC22,OUT035,3307.457991
FDU10,OUT035,1454.177556
FDS46,OUT045,2728.356207
FDO08,OUT049,4200.799396
NCV42,OUT018,362.9894988
FDP33,OUT035,582.9306771
FDJ12,OUT046,4942.679808
FDH04,OUT045,1382.215409
NCU54,OUT013,5015.690614
FDO36,OUT010,2661.627531
FDT37,OUT027,2875.711032
FDD14,OUT010,4747.276363
FDA16,OUT013,4153.124063
NCS42,OUT019,1470.063606
FDP10,OUT019,1414.133757
FDQ28,OUT049,2515.872113
FDK57,OUT010,1813.654008
FDK02,OUT013,2769.510013
FDW47,OUT018,1920.457441
NCC42,OUT018,3112.797679
FDQ37,OUT018,3536.53485
FDL40,OUT046,1451.633308
DRE13,OUT010,1353.690541
FDQ34,OUT027,1491.308383
NCB54,OUT046,1723.377369
FDS48,OUT049,2273.511692
FDO15,OUT045,195.4575779
NCT30,OUT013,758.1312543
FDU49,OUT027,1596.520152
FDE21,OUT046,2094.149841
FDS49,OUT019,2264.285359
FDT38,OUT027,1335.281262
FDZ01,OUT045,294.1884921
FDC41,OUT035,993.3717643
DRG13,OUT010,2283.728383
NCZ42,OUT018,3289.225785
NCM07,OUT045,1379.677032
NCV17,OUT018,2967.050011
DRK39,OUT035,1360.550842
FDS37,OUT018,1827.212795
FDV12,OUT019,1930.76183
NCG19,OUT018,2969.966802
FDS51,OUT013,1001.467783
NCO14,OUT046,176.7850282
FDC38,OUT046,1638.361611
FDN15,OUT046,1931.429103
NCH42,OUT013,4114.184793
FDQ22,OUT046,630.1181843
FDC05,OUT013,2572.452616
FDZ31,OUT013,3256.760699
DRJ23,OUT049,3110.386642
FDC52,OUT035,3928.182217
DRD12,OUT010,214.908345
FDV55,OUT017,2546.449687
FDD32,OUT046,179.3383161
FDR01,OUT049,3649.940448
FDY08,OUT019,2263.512575
FDQ45,OUT045,2723.722466
DRN11,OUT027,2258.848281
NCS05,OUT018,2204.522856
FDY32,OUT035,2748.452342
NCD31,OUT045,2739.967477
NCE06,OUT049,2608.980741
NCP14,OUT046,260.3526752
NCF18,OUT019,3178.151056
FDF14,OUT018,2397.582286
FDB22,OUT017,2415.662481
NCH54,OUT049,2907.368968
FDU27,OUT035,933.8147407
FDS58,OUT027,453.8689669
NCU29,OUT035,2487.787098
FDJ57,OUT013,4243.849516
FDL56,OUT049,1373.42082
FDH60,OUT035,2712.363008
FDN24,OUT018,1021.649225
FDD02,OUT017,333.9354072
FDP15,OUT017,3960.988832
FDB28,OUT027,3456.463658
DRC49,OUT045,2057.255865
NCG30,OUT018,1850.699461
FDJ14,OUT049,1333.120732
FDL52,OUT045,790.3821247
NCG19,OUT027,2969.966802
NCN41,OUT035,2090.622356
FDW22,OUT013,2994.996066
FDI02,OUT013,2808.75292
FDV51,OUT045,3315.229407
FDV48,OUT046,1373.834766
NCL17,OUT019,430.555805
FDP46,OUT045,1571.735968
FDU10,OUT045,1454.177556
FDT37,OUT010,2875.711032
FDI27,OUT035,813.3005273
FDN51,OUT046,4049.158786
FDW07,OUT035,1233.833385
FDN45,OUT049,587.2876142
DRN37,OUT027,2355.507958
DRF48,OUT049,545.8237733
FDP38,OUT019,749.9883055
NCX18,OUT027,3289.496828
FDK45,OUT018,2184.446777
FDZ37,OUT049,1572.770678
FDS50,OUT018,3910.713435
NCR54,OUT018,3267.072065
NCS17,OUT035,1658.246985
FDV31,OUT046,4655.3309
DRE27,OUT017,1323.721521
FDN60,OUT013,2850.331363
FDK26,OUT013,479.5524933
FDX37,OUT018,1588.868111
FDW31,OUT046,2964.985003
FDX26,OUT018,3282.745538
DRL49,OUT019,2199.083062
FDU49,OUT017,1596.520152
FDY58,OUT046,5579.134594
FDN03,OUT045,4220.928507
NCV06,OUT010,3530.509503
FDH53,OUT045,1458.824536
FDG31,OUT018,1203.239121
NCC06,OUT045,1939.013542
FDS13,OUT049,3648.03194
FDP16,OUT035,5606.210831
FDA35,OUT013,1525.236125
DRP47,OUT018,628.768402
FDY28,OUT010,3910.997571
FDY20,OUT035,2412.367279
NCH30,OUT017,1806.347723
NCR29,OUT019,833.1985413
NCP05,OUT013,2819.848438
NCF30,OUT019,3074.142921
FDA08,OUT035,3251.143492
FDN51,OUT027,4049.158786
FDH12,OUT046,1672.739517
FDY39,OUT017,2963.026979
NCO53,OUT045,2819.519615
FDB40,OUT046,2421.457694
FDH02,OUT049,192.3979901
FDY11,OUT027,1191.560564
FDQ09,OUT019,1916.090988
FDP16,OUT013,5606.210831
NCF55,OUT018,757.732645
FDY09,OUT027,3553.528752
FDY39,OUT045,2963.026979
NCU53,OUT049,4006.71975
NCT41,OUT049,4063.535518
FDJ45,OUT046,688.7749305
FDR28,OUT013,388.2171215
FDN08,OUT013,1889.156842
FDJ07,OUT049,1744.797145
FDZ09,OUT027,2687.521564
FDQ14,OUT017,2206.569736
FDY12,OUT027,829.2826243
FDK57,OUT046,1813.654008
FDD20,OUT049,2186.930257
FDS36,OUT018,2594.060303
FDI40,OUT049,2579.802292
FDJ40,OUT045,1423.353262
FDE08,OUT013,2382.091675
DRK01,OUT013,1504.063926
FDC58,OUT049,747.9010348
FDE50,OUT046,3735.624233
FDX48,OUT035,3978.958782
DRM35,OUT018,2909.074315
FDG41,OUT013,2666.073821
FDB52,OUT046,558.745697
FDV19,OUT045,4281.358131
DRG48,OUT017,2313.930737
FDI26,OUT013,2938.366796
FDU11,OUT019,2066.029106
FDF59,OUT019,1973.626339
FDR07,OUT049,1653.369203
NCE06,OUT017,2608.980741
FDE10,OUT046,1918.738591
NCO55,OUT046,1666.310447
FDZ13,OUT013,967.2476897
FDT50,OUT017,262.6079403
FDH12,OUT010,1672.739517
FDD21,OUT045,1697.831897
NCM05,OUT013,4025.143876
FDK04,OUT013,886.7191251
FDN33,OUT017,1362.461506
NCM18,OUT010,865.1358834
DRC25,OUT049,1554.707725
FDT47,OUT017,1777.146889
FDD45,OUT027,285.2489043
NCD07,OUT018,1341.839304
NCY54,OUT010,2486.524711
FDL12,OUT049,1154.236765
FDL02,OUT017,2229.06444
FDC60,OUT035,1670.552815
FDR37,OUT017,614.2386153
FDY16,OUT017,3050.128145
FDU26,OUT045,1734.134735
FDN24,OUT013,1021.649225
FDH44,OUT013,2032.476734
FDE23,OUT010,850.3277447
FDW60,OUT017,2696.424093
FDQ55,OUT049,2053.588884
FDV32,OUT027,1241.958503
FDV03,OUT010,2966.339488
FDY14,OUT010,3930.727121
NCL55,OUT027,3474.89548
DRF25,OUT017,535.884362
FDX03,OUT046,622.8267523
FDF40,OUT045,3548.813836
FDX24,OUT010,1226.428269
FDA25,OUT049,2619.786944
FDH21,OUT018,2862.030202
FDB47,OUT010,2506.729708
FDT34,OUT019,2891.327218
FDS39,OUT010,2249.81003
NCU05,OUT046,1268.26659
FDE02,OUT049,1758.470612
FDL25,OUT035,1408.684427
FDC50,OUT049,349.7755483
FDZ32,OUT049,2485.670407
FDV14,OUT045,1260.090566
FDR07,OUT045,1653.369203
FDB26,OUT049,758.3672119
NCR50,OUT045,2241.649972
FDP01,OUT018,2281.017521
FDH57,OUT045,2015.221446
FDM60,OUT027,132.4026572
FDA45,OUT017,2277.199614
FDU55,OUT017,5338.328775
FDH40,OUT035,269.9017622
FDG40,OUT019,669.4800862
FDT12,OUT049,3977.475597
DRL59,OUT045,824.4246827
FDT47,OUT018,1777.146889
FDI60,OUT017,1191.273445
DRF51,OUT027,154.6738262
NCK31,OUT049,935.9067617
FDB08,OUT045,418.8508954
FDM44,OUT035,1544.198091
FDD46,OUT018,2050.728096
FDR27,OUT019,2161.565029
FDV56,OUT010,1789.167725
FDM02,OUT049,2549.276394
FDU45,OUT018,2251.090782
FDZ10,OUT017,2138.192019
NCK31,OUT010,935.9067617
FDR27,OUT035,2161.565029
FDF33,OUT013,1965.930258
FDJ36,OUT046,1774.562176
FDP33,OUT049,582.9306771
FDG17,OUT046,629.1971064
FDG47,OUT027,605.0818884
NCW29,OUT046,2346.259764
DRH59,OUT017,1068.743622
FDR32,OUT017,3146.452406
FDP48,OUT035,410.0625365
FDG17,OUT035,629.1971064
DRJ59,OUT017,588.780094
FDY48,OUT027,1670.824899
FDB02,OUT046,3011.779646
FDN10,OUT019,2000.045903
NCD55,OUT035,598.7451009
FDX34,OUT013,1970.673099
FDZ38,OUT045,3202.750928
DRF37,OUT049,4116.753486
DRL47,OUT019,1949.017782
FDL27,OUT035,201.3325766
NCP53,OUT035,4237.102228
FDT03,OUT019,1896.343021
FDJ28,OUT035,3303.846793
FDF40,OUT018,3548.813836
FDA32,OUT035,3324.045895
NCP02,OUT017,897.4947677
FDZ31,OUT045,3256.760699
NCQ29,OUT013,3531.158751
FDP57,OUT010,1649.095606
FDL32,OUT027,1905.211919
DRB01,OUT035,515.951591
FDJ40,OUT046,1423.353262
FDO24,OUT018,2653.523754
FDO11,OUT018,4279.747258
FDA56,OUT035,1522.23931
FDF02,OUT045,1812.582269
FDA10,OUT013,1964.045402
NCI55,OUT017,1783.869702
FDZ40,OUT010,184.3838504
FDV08,OUT049,771.9234567
FDN48,OUT013,198.2659458
FDU57,OUT017,387.0700717
DRF49,OUT013,2614.668019
FDS02,OUT035,3284.10649
FDS43,OUT046,2786.205028
FDT16,OUT013,684.3001985
FDX19,OUT027,5576.658866
FDK15,OUT046,1802.521448
DRA12,OUT049,2030.131395
FDY35,OUT017,887.3323314
NCU42,OUT013,3016.175386
FDD26,OUT013,3212.57545
FDR11,OUT018,2591.424786
NCP53,OUT045,4237.102228
FDP34,OUT045,3681.096339
NCV41,OUT019,2019.69552
FDN20,OUT018,2898.405121
FDZ16,OUT018,3554.473627
FDZ28,OUT049,2826.239744
NCL55,OUT013,3474.89548
NCJ17,OUT046,315.9641693
FDT37,OUT046,2875.711032
FDV51,OUT049,3315.229407
FDZ28,OUT035,2826.239744
FDN27,OUT013,1742.5849
FDS14,OUT019,2162.078484
FDZ58,OUT045,2125.517168
FDD46,OUT046,2050.728096
FDJ03,OUT035,1752.516755
FDU03,OUT010,3284.33638
FDA33,OUT027,2494.149578
NCW53,OUT035,3117.298199
NCC55,OUT017,154.8364182
FDP52,OUT019,3923.541632
FDE39,OUT049,334.1312139
FDB44,OUT035,3286.225381
FDG59,OUT013,174.8094606
FDI05,OUT013,1145.852166
FDF59,OUT045,1973.626339
FDM39,OUT019,2159.582409
FDB14,OUT013,1539.68537
NCS05,OUT019,2204.522856
DRJ35,OUT045,1102.185143
FDO31,OUT019,1362.915812
FDA31,OUT046,3095.656023
FDX40,OUT049,1460.290135
FDW56,OUT045,3399.737091
FDH09,OUT018,850.4439559
FDA52,OUT019,2683.37725
FDF20,OUT019,3006.09171
FDE40,OUT046,907.4438039
NCU17,OUT046,296.7689497
NCP14,OUT035,260.3526752
FDN25,OUT027,640.4999573
FDU39,OUT049,823.9468115
NCM05,OUT017,4025.143876
FDU07,OUT017,3794.071299
FDF28,OUT049,1835.15654
FDR57,OUT049,2195.97148
FDJ33,OUT013,269.0932558
DRH23,OUT035,1986.242862
FDQ52,OUT046,4740.798404
DRK13,OUT035,458.729399
FDP09,OUT046,3612.996604
FDR08,OUT027,1750.269291
FDV50,OUT045,1689.827664
FDT13,OUT049,3307.737033
FDJ27,OUT027,1660.235984
FDH21,OUT046,2862.030202
FDW14,OUT027,1321.135662
FDL52,OUT049,790.3821247
FDW28,OUT017,2903.992199
FDL40,OUT049,1451.633308
FDE24,OUT046,380.0973167
FDX35,OUT049,3034.197448
FDP46,OUT017,1571.735968
FDX56,OUT045,3681.117525
FDQ45,OUT049,2723.722466
FDK50,OUT027,528.8159609
FDY26,OUT045,4080.11072
FDQ09,OUT017,1916.090988
FDN39,OUT049,2740.020611
FDP13,OUT017,808.0317411
FDR51,OUT013,2663.497112
FDZ49,OUT010,3322.259863
FDL28,OUT018,5359.938854
FDZ10,OUT035,2138.192019
FDK38,OUT013,2358.312574
DRL49,OUT027,2199.083062
FDR15,OUT013,2225.753744
FDQ24,OUT035,3813.267098
FDD56,OUT013,4358.026183
NCR42,OUT046,160.0485385
FDH52,OUT045,169.7202821
FDH57,OUT019,2015.221446
FDR15,OUT010,2225.753744
FDJ34,OUT035,1731.684209
FDW37,OUT035,1274.424274
FDQ23,OUT018,2000.853874
FDP34,OUT013,3681.096339
FDE04,OUT027,2684.530379
FDC48,OUT045,2061.361993
FDA47,OUT019,2641.385231
FDI35,OUT018,3233.334056
NCV05,OUT013,2483.057945
FDR28,OUT045,388.2171215
FDH31,OUT017,1275.955618
FDP59,OUT019,1542.367344
FDS19,OUT018,2213.492592
FDM60,OUT045,132.4026572
FDJ44,OUT018,2690.843025
DRH51,OUT017,1236.589351
DRC25,OUT017,1554.707725
DRE25,OUT013,248.212783
NCX05,OUT049,1955.029452
FDR11,OUT017,2591.424786
DRP47,OUT045,628.768402
DRC49,OUT019,2057.255865
FDQ47,OUT027,920.7494938
FDL20,OUT013,1466.341808
FDM34,OUT035,2183.565389
NCN55,OUT013,700.6826054
FDD41,OUT035,1544.110741
FDE52,OUT049,1286.58906
NCT18,OUT019,3813.370258
FDJ32,OUT018,1026.981115
FDE16,OUT046,3360.036917
FDZ09,OUT045,2687.521564
DRZ11,OUT046,2056.002728
FDK41,OUT049,1113.253596
FDE56,OUT049,789.0431139
FDH34,OUT013,2932.777195
DRI49,OUT013,1439.809621
